column1,Customer_City,Customer_Country,Customer_Email,Customer_Fname,Customer_Id,Customer_Lname,Customer_Password,Customer_Segment,Customer_State,Customer_Street,Customer_Zipcode
4658,Caguas,Puerto Rico,XXXXXXXXX,Tyler,5638,Smith,XXXXXXXXX,Corporate,PR,1171 Crystal Butterfly Inlet,725
4659,Caguas,Puerto Rico,XXXXXXXXX,Mary,11934,Baker,XXXXXXXXX,Corporate,PR,8802 Dusty Drive,725
4660,Caguas,Puerto Rico,XXXXXXXXX,Charles,1591,Johnson,XXXXXXXXX,Corporate,PR,5340 Quaking Panda Forest,725
4661,Caguas,Puerto Rico,XXXXXXXXX,Lori,4290,Davis,XXXXXXXXX,Corporate,PR,8445 Noble Timber Subdivision,725
4662,Caguas,Puerto Rico,XXXXXXXXX,Walter,11820,Smith,XXXXXXXXX,Corporate,PR,3881 Noble Swale,725
4663,Caguas,Puerto Rico,XXXXXXXXX,Mary,4348,Smith,XXXXXXXXX,Corporate,PR,1142 Round Via,725
4664,Caguas,Puerto Rico,XXXXXXXXX,Henry,1904,Smith,XXXXXXXXX,Corporate,PR,5958 Emerald Nook,725
4665,Caguas,Puerto Rico,XXXXXXXXX,Richard,9541,Leach,XXXXXXXXX,Corporate,PR,3100 Broad Brook Impasse,725
4666,Caguas,Puerto Rico,XXXXXXXXX,Nicole,4179,Sullivan,XXXXXXXXX,Corporate,PR,5714 Jagged Leaf Street,725
4667,Caguas,Puerto Rico,XXXXXXXXX,Marcia,13648,Maxwell,XXXXXXXXX,Corporate,PR,3278 Middle Cape,725
4668,Caguas,Puerto Rico,XXXXXXXXX,Mary,8043,Herrera,XXXXXXXXX,Corporate,PR,7580 Bright Willow Street,725
4669,Caguas,Puerto Rico,XXXXXXXXX,Jerry,5873,Clark,XXXXXXXXX,Corporate,PR,9087 Foggy Townline,725
4670,Caguas,Puerto Rico,XXXXXXXXX,Randy,5733,Fisher,XXXXXXXXX,Corporate,PR,1513 Sunny Plaza,725
4671,Caguas,Puerto Rico,XXXXXXXXX,Melissa,1617,Peterson,XXXXXXXXX,Corporate,PR,9417 Colonial Mountain,725
4672,Caguas,Puerto Rico,XXXXXXXXX,Jose,11640,Smith,XXXXXXXXX,Corporate,PR,4878 Dusty Road,725
4673,Caguas,Puerto Rico,XXXXXXXXX,Stella,14862,Kelly,XXXXXXXXX,Corporate,PR,1088 Jagged Hills Nook,725
4674,Caguas,Puerto Rico,XXXXXXXXX,Athena,14736,Bryant,XXXXXXXXX,Corporate,PR,1023 Merry Canyon,725
4675,Caguas,Puerto Rico,XXXXXXXXX,Kenneth,10232,Smith,XXXXXXXXX,Corporate,PR,4997 Silent Willow Route,725
4676,Caguas,Puerto Rico,XXXXXXXXX,Mary,6690,Gilbert,XXXXXXXXX,Corporate,PR,9918 Lazy Cape,725
4677,Caguas,Puerto Rico,XXXXXXXXX,Mary,8155,Zhang,XXXXXXXXX,Corporate,PR,3541 Foggy Way,725
4678,Caguas,Puerto Rico,XXXXXXXXX,Mary,4967,Maldonado,XXXXXXXXX,Corporate,PR,1956 Silent Crest,725
4679,Caguas,Puerto Rico,XXXXXXXXX,Timothy,3083,Lee,XXXXXXXXX,Corporate,PR,"7868 Iron Fawn Mall ",725
4680,Caguas,Puerto Rico,XXXXXXXXX,Mary,272,Long,XXXXXXXXX,Corporate,PR,4063 Little Creek Court,725
4681,Caguas,Puerto Rico,XXXXXXXXX,Christian,11285,Smith,XXXXXXXXX,Corporate,PR,6036 Grand Log Path,725
4682,Caguas,Puerto Rico,XXXXXXXXX,Andrea,4770,Malone,XXXXXXXXX,Corporate,PR,9928 High Sky Nook,725
4683,Caguas,Puerto Rico,XXXXXXXXX,John,7696,Barker,XXXXXXXXX,Corporate,PR,2584 Round Square,725
4684,Caguas,Puerto Rico,XXXXXXXXX,Mary,9632,Tate,XXXXXXXXX,Corporate,PR,9650 Red Farm,725
4685,Caguas,Puerto Rico,XXXXXXXXX,Donald,1181,Haynes,XXXXXXXXX,Corporate,PR,833 Amber Anchor Glen,725
4686,Caguas,Puerto Rico,XXXXXXXXX,Ruth,4469,Maynard,XXXXXXXXX,Corporate,PR,3100 Broad Brook Impasse,725
4687,Caguas,Puerto Rico,XXXXXXXXX,Mary,5811,Edwards,XXXXXXXXX,Corporate,PR,857 Little Prairie Walk,725
4688,Caguas,Puerto Rico,XXXXXXXXX,Mary,7035,Ayers,XXXXXXXXX,Corporate,PR,8370 Green Berry Boulevard,725
4689,Caguas,Puerto Rico,XXXXXXXXX,Mary,1167,Bentley,XXXXXXXXX,Corporate,PR,5674 Merry Nectar Pines,725
4690,Caguas,Puerto Rico,XXXXXXXXX,Mary,6781,Smith,XXXXXXXXX,Corporate,PR,3882 Golden Maze,725
4691,Caguas,Puerto Rico,XXXXXXXXX,Mary,10362,Graves,XXXXXXXXX,Corporate,PR,473 High Plaza,725
4692,Caguas,Puerto Rico,XXXXXXXXX,Gregory,2251,Manning,XXXXXXXXX,Corporate,PR,3741 Bright Extension,725
4693,Caguas,Puerto Rico,XXXXXXXXX,Mary,2410,Schwartz,XXXXXXXXX,Corporate,PR,9160 Cinder Diversion,725
4694,Caguas,Puerto Rico,XXXXXXXXX,TaShya,12702,Merritt,XXXXXXXXX,Corporate,PR,"8460 Dewy Nook ",725
4695,Caguas,Puerto Rico,XXXXXXXXX,Meghan,15081,Johnson,XXXXXXXXX,Corporate,PR,4105 Fallen Goose Port,725
4696,Caguas,Puerto Rico,XXXXXXXXX,Florence,15074,Faulkner,XXXXXXXXX,Corporate,PR,7334 Merry Maze,725
4697,Caguas,Puerto Rico,XXXXXXXXX,Lara,14929,Frye,XXXXXXXXX,Corporate,PR,9484 Bright Barn Maze,725
4698,Caguas,Puerto Rico,XXXXXXXXX,Callie,15090,Mckinney,XXXXXXXXX,Corporate,PR,5404 Hidden Lake Vale,725
4699,Caguas,Puerto Rico,XXXXXXXXX,Charles,9765,Walker,XXXXXXXXX,Corporate,PR,3050 Cinder End,725
4700,Caguas,Puerto Rico,XXXXXXXXX,Phillip,8838,Mcgee,XXXXXXXXX,Corporate,PR,2391 Lost Byway,725
4701,Caguas,Puerto Rico,XXXXXXXXX,Joseph,7161,Sexton,XXXXXXXXX,Corporate,PR,930 Burning Island Walk,725
4702,Caguas,Puerto Rico,XXXXXXXXX,Mary,2341,Smith,XXXXXXXXX,Corporate,PR,8706 Tawny Centre,725
4703,Caguas,Puerto Rico,XXXXXXXXX,Steven,6273,Smith,XXXXXXXXX,Corporate,PR,4204 Jagged Passage,725
4704,Caguas,Puerto Rico,XXXXXXXXX,Donald,9469,Donaldson,XXXXXXXXX,Corporate,PR,2108 Umber Centre,725
4705,Caguas,Puerto Rico,XXXXXXXXX,Mary,10616,Little,XXXXXXXXX,Corporate,PR,8786 Cotton Byway,725
4706,Caguas,Puerto Rico,XXXXXXXXX,Mary,4299,Smith,XXXXXXXXX,Corporate,PR,7681 Quaking Pines,725
4707,Caguas,Puerto Rico,XXXXXXXXX,James,6184,Potter,XXXXXXXXX,Corporate,PR,4863 Cinder Pointe,725
4708,Caguas,Puerto Rico,XXXXXXXXX,Julia,6270,Smith,XXXXXXXXX,Corporate,PR,1056 Quiet Turnabout,725
4709,Caguas,Puerto Rico,XXXXXXXXX,Mary,3027,Stevens,XXXXXXXXX,Corporate,PR,6097 Amber Rabbit Impasse,725
4710,Caguas,Puerto Rico,XXXXXXXXX,Peter,911,Garcia,XXXXXXXXX,Corporate,PR,9453 Dewy Promenade,725
4711,Caguas,Puerto Rico,XXXXXXXXX,Samantha,597,Smith,XXXXXXXXX,Corporate,PR,4379 Rocky Diversion,725
4712,Caguas,Puerto Rico,XXXXXXXXX,James,11370,Ray,XXXXXXXXX,Corporate,PR,4545 Middle Pine Chase,725
4713,Caguas,Puerto Rico,XXXXXXXXX,Nicole,9051,Garcia,XXXXXXXXX,Corporate,PR,5161 Emerald Panda Green,725
4714,Caguas,Puerto Rico,XXXXXXXXX,Christina,2181,Smith,XXXXXXXXX,Corporate,PR,5008 Hidden Autoroute,725
4715,Caguas,Puerto Rico,XXXXXXXXX,Diane,6638,Burgess,XXXXXXXXX,Corporate,PR,6797 Thunder View Lookout,725
4716,Caguas,Puerto Rico,XXXXXXXXX,Andrea,5535,Cowan,XXXXXXXXX,Corporate,PR,7812 Colonial Impasse,725
4717,Caguas,Puerto Rico,XXXXXXXXX,Mary,10940,Crawford,XXXXXXXXX,Corporate,PR,3520 Hidden Circle,725
4718,Caguas,Puerto Rico,XXXXXXXXX,Margaret,4541,Harrington,XXXXXXXXX,Corporate,PR,4555 Umber Zephyr Inlet,725
4719,Caguas,Puerto Rico,XXXXXXXXX,Mary,8548,Smith,XXXXXXXXX,Corporate,PR,754 High Bear Diversion,725
4720,Caguas,Puerto Rico,XXXXXXXXX,Billy,9635,Smith,XXXXXXXXX,Corporate,PR,3865 Grand Robin Crossing,725
4721,Caguas,Puerto Rico,XXXXXXXXX,Samuel,2556,Hammond,XXXXXXXXX,Corporate,PR,1828 Clear Barn Cove,725
4722,Caguas,Puerto Rico,XXXXXXXXX,Joseph,12104,Neal,XXXXXXXXX,Corporate,PR,6015 Indian Key,725
4723,Caguas,Puerto Rico,XXXXXXXXX,Emily,3634,Smith,XXXXXXXXX,Corporate,PR,4967 Umber Green,725
4724,Mayaguez,Puerto Rico,XXXXXXXXX,Rachel,1692,Haas,XXXXXXXXX,Corporate,PR,2535 Shady Wagon  Edge,680
4725,Caguas,Puerto Rico,XXXXXXXXX,Mary,1863,Brooks,XXXXXXXXX,Corporate,PR,5198 Rustic Route,725
4726,Caguas,Puerto Rico,XXXXXXXXX,Linda,3460,Hinton,XXXXXXXXX,Corporate,PR,604 Round Island,725
4727,Caguas,Puerto Rico,XXXXXXXXX,Carl,7217,Smith,XXXXXXXXX,Corporate,PR,2387 Harvest Subdivision,725
4728,Caguas,Puerto Rico,XXXXXXXXX,Mary,9321,Silva,XXXXXXXXX,Corporate,PR,3200 Amber Pine Vale,725
4729,Caguas,Puerto Rico,XXXXXXXXX,Christine,6155,Smith,XXXXXXXXX,Corporate,PR,7795 Golden Sky Carrefour,725
4730,Caguas,Puerto Rico,XXXXXXXXX,Grace,679,Smith,XXXXXXXXX,Corporate,PR,4647 Umber View Farms,725
4731,Caguas,Puerto Rico,XXXXXXXXX,Olivia,12011,Ortiz,XXXXXXXXX,Corporate,PR,4212 Shady Field,725
4732,Caguas,Puerto Rico,XXXXXXXXX,Mary,5526,Reid,XXXXXXXXX,Corporate,PR,8022 Iron Turnabout,725
4733,Caguas,Puerto Rico,XXXXXXXXX,Mary,752,Smith,XXXXXXXXX,Corporate,PR,760 Lazy Pines,725
4734,Caguas,Puerto Rico,XXXXXXXXX,Michael,5973,Smith,XXXXXXXXX,Corporate,PR,8428 Honey Freeway,725
4735,Caguas,Puerto Rico,XXXXXXXXX,Mary,6052,Harding,XXXXXXXXX,Corporate,PR,2456 Green Nook,725
4736,Caguas,Puerto Rico,XXXXXXXXX,Mary,6067,Smith,XXXXXXXXX,Corporate,PR,5760 Hazy Glade,725
4737,Caguas,Puerto Rico,XXXXXXXXX,Carl,5466,Torres,XXXXXXXXX,Corporate,PR,7370 Sunny Mountain,725
4738,Caguas,Puerto Rico,XXXXXXXXX,Lisa,1102,Hensley,XXXXXXXXX,Corporate,PR,1790 Noble Brook Run,725
4739,Caguas,Puerto Rico,XXXXXXXXX,Victoria,2328,Stevens,XXXXXXXXX,Corporate,PR,4696 Shady Mount,725
4740,Caguas,Puerto Rico,XXXXXXXXX,Shawn,10303,Smith,XXXXXXXXX,Corporate,PR,5050 Rustic Log Cove,725
4741,Caguas,Puerto Rico,XXXXXXXXX,Mary,5759,Brown,XXXXXXXXX,Corporate,PR,8187 Sleepy Beacon Gardens,725
4742,Caguas,Puerto Rico,XXXXXXXXX,Mary,10885,Lynch,XXXXXXXXX,Corporate,PR,5497 Red Landing,725
4743,Caguas,Puerto Rico,XXXXXXXXX,Mary,9111,Smith,XXXXXXXXX,Corporate,PR,2122 Green By-pass,725
4744,San Juan,Puerto Rico,XXXXXXXXX,Mary,11183,Smith,XXXXXXXXX,Corporate,PR,1258 Stony Wynd,921
4745,Caguas,Puerto Rico,XXXXXXXXX,Kathy,6787,Martinez,XXXXXXXXX,Corporate,PR,7868 Quiet Brook Range,725
4746,Caguas,Puerto Rico,XXXXXXXXX,Mary,2025,Fleming,XXXXXXXXX,Corporate,PR,6481 Heather Wagon  Range,725
4747,Caguas,Puerto Rico,XXXXXXXXX,Mary,5560,Rodriguez,XXXXXXXXX,Corporate,PR,4687 Stony Goose Crossing,725
4748,Caguas,Puerto Rico,XXXXXXXXX,Mary,2668,Davis,XXXXXXXXX,Corporate,PR,3212 Broad Falls,725
4749,Caguas,Puerto Rico,XXXXXXXXX,Judith,9741,King,XXXXXXXXX,Corporate,PR,9596 Cotton Island Chase,725
4750,Caguas,Puerto Rico,XXXXXXXXX,Mary,11416,Olson,XXXXXXXXX,Corporate,PR,4408 Sleepy Spring Byway,725
4751,Caguas,Puerto Rico,XXXXXXXXX,Kelly,8580,Smith,XXXXXXXXX,Corporate,PR,4590 Red Treasure Loop,725
4752,Caguas,Puerto Rico,XXXXXXXXX,Andrew,11158,Graham,XXXXXXXXX,Corporate,PR,595 Shady Walk,725
4753,Caguas,Puerto Rico,XXXXXXXXX,Matthew,11970,Caldwell,XXXXXXXXX,Corporate,PR,6314 Dusty Nook,725
4754,Bayamon,Puerto Rico,XXXXXXXXX,Mary,9605,Smith,XXXXXXXXX,Corporate,PR,7811 Quiet Goose Autoroute,957
4755,Caguas,Puerto Rico,XXXXXXXXX,Mary,8586,Arnold,XXXXXXXXX,Corporate,PR,1757 Grand Blossom Subdivision,725
4756,Caguas,Puerto Rico,XXXXXXXXX,Mary,2578,Blake,XXXXXXXXX,Corporate,PR,3399 Little Dale,725
4757,Caguas,Puerto Rico,XXXXXXXXX,Mary,6564,Thornton,XXXXXXXXX,Corporate,PR,469 Crystal Anchor Mountain,725
4758,Caguas,Puerto Rico,XXXXXXXXX,Mary,1941,Santiago,XXXXXXXXX,Corporate,PR,7190 Silent Timber Mews,725
4759,Caguas,Puerto Rico,XXXXXXXXX,Rachel,2408,Alvarez,XXXXXXXXX,Corporate,PR,6501 Emerald Crest,725
4760,Caguas,Puerto Rico,XXXXXXXXX,Karen,11050,Jordan,XXXXXXXXX,Corporate,PR,478 Velvet Robin Passage,725
4761,Caguas,Puerto Rico,XXXXXXXXX,Mary,3596,Richmond,XXXXXXXXX,Corporate,PR,2329 Blue Anchor Concession,725
4762,Caguas,Puerto Rico,XXXXXXXXX,Mary,4026,Smith,XXXXXXXXX,Corporate,PR,4379 Heather Parkway,725
4763,Caguas,Puerto Rico,XXXXXXXXX,Mary,6048,Hanson,XXXXXXXXX,Corporate,PR,2585 Silent Autumn Landing,725
4764,Caguas,Puerto Rico,XXXXXXXXX,Jessica,9903,Smith,XXXXXXXXX,Corporate,PR,8663 Crystal Bluff Walk,725
4765,Caguas,Puerto Rico,XXXXXXXXX,Brenda,4084,Cook,XXXXXXXXX,Corporate,PR,2136 Silver Canyon,725
4766,Caguas,Puerto Rico,XXXXXXXXX,Mary,8163,Johnson,XXXXXXXXX,Corporate,PR,2059 Sunny Cape,725
4767,Caguas,Puerto Rico,XXXXXXXXX,Mary,5940,Hartman,XXXXXXXXX,Corporate,PR,456 Colonial Glen,725
4768,Caguas,Puerto Rico,XXXXXXXXX,Donna,18109,Espinoza,XXXXXXXXX,Corporate,PR,9581 Burning Horse Centre,725
4769,Caguas,Puerto Rico,XXXXXXXXX,Hillary,18106,Zimmerman,XXXXXXXXX,Corporate,PR,7770 Tawny Fox Circle,725
4770,Caguas,Puerto Rico,XXXXXXXXX,Mariam,18267,Buchanan,XXXXXXXXX,Corporate,PR,8842 Crystal Horse Green,725
4771,Caguas,Puerto Rico,XXXXXXXXX,Darryl,16531,Lara,XXXXXXXXX,Corporate,PR,7510 Bright Rise Via,725
4772,Caguas,Puerto Rico,XXXXXXXXX,Ariel,19128,Alexander,XXXXXXXXX,Corporate,PR,398 Pleasant Mountain,725
4773,Caguas,Puerto Rico,XXXXXXXXX,Blythe,15809,Cabrera,XXXXXXXXX,Corporate,PR,9749 Red Barn Harbour,725
4774,Caguas,Puerto Rico,XXXXXXXXX,Charlotte,18799,Durham,XXXXXXXXX,Corporate,PR,7290 Rustic Deer Private,725
4775,Caguas,Puerto Rico,XXXXXXXXX,Ryan,8183,Giles,XXXXXXXXX,Corporate,PR,2137 Silver Brook Square,725
4776,Caguas,Puerto Rico,XXXXXXXXX,Robert,6602,Smith,XXXXXXXXX,Corporate,PR,8933 Sunny Subdivision,725
4777,Caguas,Puerto Rico,XXXXXXXXX,Diana,4008,Smith,XXXXXXXXX,Corporate,PR,3304 Heather Pioneer Vista,725
4778,Caguas,Puerto Rico,XXXXXXXXX,Brian,3263,Smith,XXXXXXXXX,Corporate,PR,3640 Easy Shadow Expressway,725
4779,Caguas,Puerto Rico,XXXXXXXXX,Mary,1435,Wright,XXXXXXXXX,Corporate,PR,948 Thunder Gate Beach,725
4780,Caguas,Puerto Rico,XXXXXXXXX,Christina,6302,Tapia,XXXXXXXXX,Corporate,PR,3076 Indian Mews,725
4781,Arecibo,Puerto Rico,XXXXXXXXX,Walter,3346,Parker,XXXXXXXXX,Corporate,PR,948 Rustic Pine Jetty,612
4782,Caguas,Puerto Rico,XXXXXXXXX,Freya,20446,Patton,XXXXXXXXX,Corporate,PR,8906 Cotton Alley,725
4783,Caguas,Puerto Rico,XXXXXXXXX,Marie,3883,Gomez,XXXXXXXXX,Corporate,PR,3068 Grand Brook Drive,725
4784,Caguas,Puerto Rico,XXXXXXXXX,Mary,4987,Smith,XXXXXXXXX,Corporate,PR,72 Quaking Route,725
4785,Caguas,Puerto Rico,XXXXXXXXX,David,4342,Hartman,XXXXXXXXX,Corporate,PR,1982 Burning Forest,725
4786,Caguas,Puerto Rico,XXXXXXXXX,Mary,8796,Smith,XXXXXXXXX,Corporate,PR,2457 Easy Nectar Link,725
4787,Caguas,Puerto Rico,XXXXXXXXX,Mary,9366,Church,XXXXXXXXX,Corporate,PR,9761 Quiet Hills Maze,725
4788,Caguas,Puerto Rico,XXXXXXXXX,Yen,18316,Underwood,XXXXXXXXX,Corporate,PR,2328 Middle Robin Path,725
4789,Caguas,Puerto Rico,XXXXXXXXX,Mary,10104,Chen,XXXXXXXXX,Corporate,PR,905 Blue Cape,725
4790,Caguas,Puerto Rico,XXXXXXXXX,Rowan,17939,Johnston,XXXXXXXXX,Corporate,PR,4379 Honey Private,725
4791,Caguas,Puerto Rico,XXXXXXXXX,Susan,3994,Smith,XXXXXXXXX,Corporate,PR,472 Hidden River Plaza,725
4792,Caguas,Puerto Rico,XXXXXXXXX,Mary,12379,Long,XXXXXXXXX,Corporate,PR,4542 Shady Branch Boulevard,725
4793,Caguas,Puerto Rico,XXXXXXXXX,Lana,17393,Mccullough,XXXXXXXXX,Corporate,PR,5700 Little Circle,725
4794,Caguas,Puerto Rico,XXXXXXXXX,Danielle,3325,Rios,XXXXXXXXX,Corporate,PR,9775 Middle River Townline,725
4795,Caguas,Puerto Rico,XXXXXXXXX,Lauren,4585,Smith,XXXXXXXXX,Corporate,PR,9265 Grand Elk Lookout,725
4796,Caguas,Puerto Rico,XXXXXXXXX,Howard,10541,Smith,XXXXXXXXX,Corporate,PR,4543 Cotton Path,725
4797,Aguadilla,Puerto Rico,XXXXXXXXX,Nicole,8460,Smith,XXXXXXXXX,Corporate,PR,9551 Cotton Island Ridge,603
4798,Caguas,Puerto Rico,XXXXXXXXX,Olympia,18346,Ortega,XXXXXXXXX,Corporate,PR,8279 Sleepy Willow Bay,725
4799,Caguas,Puerto Rico,XXXXXXXXX,Brandon,740,Smith,XXXXXXXXX,Corporate,PR,1187 Hidden Blossom Corner,725
4800,Caguas,Puerto Rico,XXXXXXXXX,John,8354,Smith,XXXXXXXXX,Corporate,PR,3902 Foggy Swale,725
4801,Caguas,Puerto Rico,XXXXXXXXX,Mary,3020,Smith,XXXXXXXXX,Corporate,PR,6270 Broad Downs,725
4802,Caguas,Puerto Rico,XXXXXXXXX,Mary,7658,Smith,XXXXXXXXX,Corporate,PR,1565 Emerald Field,725
4803,Caguas,Puerto Rico,XXXXXXXXX,Whoopi,16063,Benjamin,XXXXXXXXX,Corporate,PR,5810 Umber Impasse,725
4804,Caguas,Puerto Rico,XXXXXXXXX,Xaviera,20703,Alvarado,XXXXXXXXX,Corporate,PR,9589 Shady Fox Grove,725
4805,Caguas,Puerto Rico,XXXXXXXXX,Chanda,18019,Gonzalez,XXXXXXXXX,Corporate,PR,3095 Silver Lake Manor,725
4806,Caguas,Puerto Rico,XXXXXXXXX,Richard,7669,Patton,XXXXXXXXX,Corporate,PR,8004 Colonial River Square,725
4807,Caguas,Puerto Rico,XXXXXXXXX,David,3771,Phelps,XXXXXXXXX,Corporate,PR,3440 Grand Road,725
4808,Caguas,Puerto Rico,XXXXXXXXX,Danielle,17725,Ray,XXXXXXXXX,Corporate,PR,7455 High Promenade,725
4809,Caguas,Puerto Rico,XXXXXXXXX,Richard,10576,Smith,XXXXXXXXX,Corporate,PR,864 Green Lagoon Wynd,725
4810,Caguas,Puerto Rico,XXXXXXXXX,Mary,11542,Perkins,XXXXXXXXX,Corporate,PR,6063 Harvest Boulevard,725
4811,Caguas,Puerto Rico,XXXXXXXXX,Imani,16006,Guerra,XXXXXXXXX,Corporate,PR,3909 Hidden Treasure Beach,725
4812,Caguas,Puerto Rico,XXXXXXXXX,Mary,12134,Jefferson,XXXXXXXXX,Corporate,PR,7134 Sunny Autumn Run,725
4813,Caguas,Puerto Rico,XXXXXXXXX,Rose,10766,Roman,XXXXXXXXX,Corporate,PR,7282 Wishing Log Boulevard,725
4814,Caguas,Puerto Rico,XXXXXXXXX,Mary,2072,Fisher,XXXXXXXXX,Corporate,PR,4462 Little Lagoon Route,725
4815,Caguas,Puerto Rico,XXXXXXXXX,Mary,2799,Smith,XXXXXXXXX,Corporate,PR,6682 Shady Trail,725
4816,Caguas,Puerto Rico,XXXXXXXXX,Helen,5414,Christensen,XXXXXXXXX,Corporate,PR,1055 Indian Pointe,725
4817,Caguas,Puerto Rico,XXXXXXXXX,Adam,12173,Wilson,XXXXXXXXX,Corporate,PR,9128 Green Spring Ramp,725
4818,Caguas,Puerto Rico,XXXXXXXXX,Samuel,7039,Rodriguez,XXXXXXXXX,Corporate,PR,1213 Cotton Pike,725
4819,Caguas,Puerto Rico,XXXXXXXXX,Deborah,7883,Park,XXXXXXXXX,Corporate,PR,5074 Grand Rabbit Promenade,725
4820,Caguas,Puerto Rico,XXXXXXXXX,Tatum,15394,Rowland,XXXXXXXXX,Corporate,PR,7802 Grand Spring Chase,725
4821,Caguas,Puerto Rico,XXXXXXXXX,Stella,15300,Burke,XXXXXXXXX,Corporate,PR,1836 Cozy View Orchard,725
4822,Caguas,Puerto Rico,XXXXXXXXX,Wynter,15624,Blake,XXXXXXXXX,Corporate,PR,9276 Jagged Towers,725
4823,Caguas,Puerto Rico,XXXXXXXXX,Emma,1742,Ellis,XXXXXXXXX,Corporate,PR,1964 Round Run,725
4824,Caguas,Puerto Rico,XXXXXXXXX,Austin,10951,Weiss,XXXXXXXXX,Corporate,PR,5737 Honey Meadow,725
4825,Caguas,Puerto Rico,XXXXXXXXX,Emily,5040,Nicholson,XXXXXXXXX,Corporate,PR,437 Cozy Log Range,725
4826,Caguas,Puerto Rico,XXXXXXXXX,Mary,4382,Smith,XXXXXXXXX,Corporate,PR,5012 Honey Wagon  Stead,725
4827,Caguas,Puerto Rico,XXXXXXXXX,Mary,10873,Serrano,XXXXXXXXX,Corporate,PR,2580 Dewy Circle,725
4828,Caguas,Puerto Rico,XXXXXXXXX,Mary,11612,Smith,XXXXXXXXX,Corporate,PR,7291 Thunder Hills Knoll,725
4829,Caguas,Puerto Rico,XXXXXXXXX,Jacob,7250,Smith,XXXXXXXXX,Corporate,PR,4317 Emerald Bay,725
4830,Mount Pleasant,EE. UU.,XXXXXXXXX,Tammy,9110,Gould,XXXXXXXXX,Corporate,MI,4077 Clear Key,48858
4831,San Bernardino,EE. UU.,XXXXXXXXX,John,8655,Smith,XXXXXXXXX,Corporate,CA,9795 Umber Front,92410
4832,Los Angeles,EE. UU.,XXXXXXXXX,Mary,8150,Jennings,XXXXXXXXX,Corporate,CA,3859 Round Grounds,90018
4833,San Marcos,EE. UU.,XXXXXXXXX,Mary,8088,Morris,XXXXXXXXX,Corporate,TX,5453 Lost Goose Downs,78666
4834,Bronx,EE. UU.,XXXXXXXXX,Christine,12168,Guerra,XXXXXXXXX,Corporate,NY,6889 Merry Autumn Maze,10463
4835,Tampa,EE. UU.,XXXXXXXXX,Barbara,3086,Harris,XXXXXXXXX,Corporate,FL,2513 Sleepy Log Grounds,33614
4836,Los Angeles,EE. UU.,XXXXXXXXX,Hannah,8156,Smith,XXXXXXXXX,Corporate,CA,9437 Lazy Quay,90044
4837,Fairfield,EE. UU.,XXXXXXXXX,Carol,608,Smith,XXXXXXXXX,Corporate,OH,690 Cozy Meadow,45014
4838,Los Angeles,EE. UU.,XXXXXXXXX,Harry,563,Contreras,XXXXXXXXX,Corporate,CA,7868 Shady Log Island,90066
4839,Salina,EE. UU.,XXXXXXXXX,Theresa,7320,Smith,XXXXXXXXX,Corporate,KS,2161 Emerald Beach,67401
4840,Buffalo,EE. UU.,XXXXXXXXX,Mary,1835,Smith,XXXXXXXXX,Corporate,NY,8382 Rustic Branch Dale,14221
4841,Chicago,EE. UU.,XXXXXXXXX,Deborah,1864,Smith,XXXXXXXXX,Corporate,IL,6324 Jagged Orchard,60647
4842,Baltimore,EE. UU.,XXXXXXXXX,Sandra,4689,Smith,XXXXXXXXX,Corporate,MD,5434 Bright Square,21215
4843,Colorado Springs,EE. UU.,XXXXXXXXX,Robert,2026,Smith,XXXXXXXXX,Corporate,CO,3819 Easy Knoll,80906
4844,Escondido,EE. UU.,XXXXXXXXX,Angela,10615,Howard,XXXXXXXXX,Corporate,CA,5656 Jagged Knoll,92027
4845,Dundalk,EE. UU.,XXXXXXXXX,Mary,10833,Smith,XXXXXXXXX,Corporate,MD,7740 Silent Prairie Circle,21222
4846,Bronx,EE. UU.,XXXXXXXXX,Mary,5043,Smith,XXXXXXXXX,Corporate,NY,6122 Easy Oak Extension,10466
4847,Wyandotte,EE. UU.,XXXXXXXXX,Betty,4083,Smith,XXXXXXXXX,Corporate,MI,612 Wishing Grove Field,48192
4848,Santee,EE. UU.,XXXXXXXXX,Maria,7338,Fernandez,XXXXXXXXX,Corporate,CA,786 Golden Forest Terrace,92071
4849,Brighton,EE. UU.,XXXXXXXXX,Mary,5311,Smith,XXXXXXXXX,Corporate,MA,5198 Colonial Loop,2135
4850,Gardena,EE. UU.,XXXXXXXXX,Robert,10392,Rodriguez,XXXXXXXXX,Corporate,CA,8445 Noble Quail Downs,90247
4851,Oxnard,EE. UU.,XXXXXXXXX,Doris,10151,Smith,XXXXXXXXX,Corporate,CA,3104 Thunder Grounds,93033
4852,Palatine,EE. UU.,XXXXXXXXX,Andrew,917,Glenn,XXXXXXXXX,Corporate,IL,3989 Hidden Dale Subdivision,60067
4853,Bend,EE. UU.,XXXXXXXXX,Mary,1761,Harris,XXXXXXXXX,Corporate,OR,2125 Heather Valley,97701
4854,Orlando,EE. UU.,XXXXXXXXX,Donna,2559,Hall,XXXXXXXXX,Corporate,FL,381 Dusty Street,32825
4855,York,EE. UU.,XXXXXXXXX,Mary,8890,Rhodes,XXXXXXXXX,Corporate,PA,3865 Grand Robin Crossing,17404
4856,San Ramon,EE. UU.,XXXXXXXXX,Ann,4684,Smith,XXXXXXXXX,Corporate,CA,2841 Silent Deer Chase,94583
